env_id,variant,seed,global_step,return_20k_window
Hopper-v5,clip0.3,3,920000,1916
Hopper-v5,clip0.3,3,930000,1776
Hopper-v5,clip0.3,3,940000,1655
Hopper-v5,clip0.3,3,950000,1602
Hopper-v5,clip0.3,3,960000,1597
Hopper-v5,clip0.3,3,970000,1545
Hopper-v5,clip0.3,3,980000,1382
Hopper-v5,clip0.3,3,990000,1441
Hopper-v5,clip0.3,3,1000000,1420
InvertedDoublePendulum-v5,noclip,1,10000,91.76
InvertedDoublePendulum-v5,noclip,1,20000,123.1
InvertedDoublePendulum-v5,noclip,1,30000,204.3
InvertedDoublePendulum-v5,noclip,1,40000,232.2
InvertedDoublePendulum-v5,noclip,1,50000,244.9
InvertedDoublePendulum-v5,noclip,1,60000,290.2
InvertedDoublePendulum-v5,noclip,1,70000,369.2
InvertedDoublePendulum-v5,noclip,1,80000,300.1
InvertedDoublePendulum-v5,noclip,1,90000,307.7
InvertedDoublePendulum-v5,noclip,1,100000,530.7
InvertedDoublePendulum-v5,noclip,1,110000,347.5
InvertedDoublePendulum-v5,noclip,1,120000,278.1
InvertedDoublePendulum-v5,noclip,1,130000,389.3
InvertedDoublePendulum-v5,noclip,1,140000,597.4
InvertedDoublePendulum-v5,noclip,1,150000,972.3
InvertedDoublePendulum-v5,noclip,1,160000,1343
InvertedDoublePendulum-v5,noclip,1,170000,1236
InvertedDoublePendulum-v5,noclip,1,180000,608.8
InvertedDoublePendulum-v5,noclip,1,190000,470.9
InvertedDoublePendulum-v5,noclip,1,200000,789.9
InvertedDoublePendulum-v5,noclip,1,210000,1159
InvertedDoublePendulum-v5,noclip,1,220000,405
InvertedDoublePendulum-v5,noclip,1,230000,402.9
InvertedDoublePendulum-v5,noclip,1,240000,759.4
InvertedDoublePendulum-v5,noclip,1,250000,586.7
InvertedDoublePendulum-v5,noclip,1,260000,441.5
InvertedDoublePendulum-v5,noclip,1,270000,326.7
InvertedDoublePendulum-v5,noclip,1,280000,351.2
InvertedDoublePendulum-v5,noclip,1,290000,402.3
InvertedDoublePendulum-v5,noclip,1,300000,340.1
InvertedDoublePendulum-v5,noclip,1,310000,287.9
InvertedDoublePendulum-v5,noclip,1,320000,265.3
InvertedDoublePendulum-v5,noclip,1,330000,271.4
InvertedDoublePendulum-v5,noclip,1,340000,233.6
InvertedDoublePendulum-v5,noclip,1,350000,213.3
InvertedDoublePendulum-v5,noclip,1,360000,178.3
InvertedDoublePendulum-v5,noclip,1,370000,158.7
InvertedDoublePendulum-v5,noclip,1,380000,206.6
InvertedDoublePendulum-v5,noclip,1,390000,297
InvertedDoublePendulum-v5,noclip,1,400000,353.3
InvertedDoublePendulum-v5,noclip,1,410000,342.5
InvertedDoublePendulum-v5,noclip,1,420000,353
InvertedDoublePendulum-v5,noclip,1,430000,231.8
InvertedDoublePendulum-v5,noclip,1,440000,165
InvertedDoublePendulum-v5,noclip,1,450000,152.9
InvertedDoublePendulum-v5,noclip,1,460000,151.6
InvertedDoublePendulum-v5,noclip,1,470000,169.8
InvertedDoublePendulum-v5,noclip,1,480000,181.5
InvertedDoublePendulum-v5,noclip,1,490000,178.7
InvertedDoublePendulum-v5,noclip,1,500000,145.2
InvertedDoublePendulum-v5,noclip,1,510000,148.8
InvertedDoublePendulum-v5,noclip,1,520000,203
InvertedDoublePendulum-v5,noclip,1,530000,264.7
InvertedDoublePendulum-v5,noclip,1,540000,274.2
InvertedDoublePendulum-v5,noclip,1,550000,225.6
InvertedDoublePendulum-v5,noclip,1,560000,229.9
InvertedDoublePendulum-v5,noclip,1,570000,329.9
InvertedDoublePendulum-v5,noclip,1,580000,609.1
InvertedDoublePendulum-v5,noclip,1,590000,832.2
InvertedDoublePendulum-v5,noclip,1,600000,513.5
InvertedDoublePendulum-v5,noclip,1,610000,410.4
InvertedDoublePendulum-v5,noclip,1,620000,456.4
InvertedDoublePendulum-v5,noclip,1,630000,465.7
InvertedDoublePendulum-v5,noclip,1,640000,413.7
InvertedDoublePendulum-v5,noclip,1,650000,344.7
InvertedDoublePendulum-v5,noclip,1,660000,289.7
InvertedDoublePendulum-v5,noclip,1,670000,289.4
InvertedDoublePendulum-v5,noclip,1,680000,290
InvertedDoublePendulum-v5,noclip,1,690000,278.6
InvertedDoublePendulum-v5,noclip,1,700000,281.8
InvertedDoublePendulum-v5,noclip,1,710000,319.4
InvertedDoublePendulum-v5,noclip,1,720000,393.3
InvertedDoublePendulum-v5,noclip,1,730000,424.6
InvertedDoublePendulum-v5,noclip,1,740000,426
InvertedDoublePendulum-v5,noclip,1,750000,445.5
InvertedDoublePendulum-v5,noclip,1,760000,520.1
InvertedDoublePendulum-v5,noclip,1,770000,463.5
InvertedDoublePendulum-v5,noclip,1,780000,410.6
InvertedDoublePendulum-v5,noclip,1,790000,510.4
InvertedDoublePendulum-v5,noclip,1,800000,711.7
InvertedDoublePendulum-v5,noclip,1,810000,595.6
InvertedDoublePendulum-v5,noclip,1,820000,373.1
InvertedDoublePendulum-v5,noclip,1,830000,316.2
InvertedDoublePendulum-v5,noclip,1,840000,325.5
InvertedDoublePendulum-v5,noclip,1,850000,321.7
InvertedDoublePendulum-v5,noclip,1,860000,350
InvertedDoublePendulum-v5,noclip,1,870000,385.1
InvertedDoublePendulum-v5,noclip,1,880000,394.7
InvertedDoublePendulum-v5,noclip,1,890000,392
InvertedDoublePendulum-v5,noclip,1,900000,393.2
InvertedDoublePendulum-v5,noclip,1,910000,408.7
InvertedDoublePendulum-v5,noclip,1,920000,439.2
InvertedDoublePendulum-v5,noclip,1,930000,425
InvertedDoublePendulum-v5,noclip,1,940000,382.4
InvertedDoublePendulum-v5,noclip,1,950000,365.2
InvertedDoublePendulum-v5,noclip,1,960000,368.3
InvertedDoublePendulum-v5,noclip,1,970000,377.6
InvertedDoublePendulum-v5,noclip,1,980000,370.9
InvertedDoublePendulum-v5,noclip,1,990000,360.7
InvertedDoublePendulum-v5,noclip,1,1000000,335.3
InvertedDoublePendulum-v5,noclip,2,10000,94.47
InvertedDoublePendulum-v5,noclip,2,20000,121.5
InvertedDoublePendulum-v5,noclip,2,30000,180.3
InvertedDoublePendulum-v5,noclip,2,40000,199.6
InvertedDoublePendulum-v5,noclip,2,50000,197.7
InvertedDoublePendulum-v5,noclip,2,60000,187.2
InvertedDoublePendulum-v5,noclip,2,70000,191.6
InvertedDoublePendulum-v5,noclip,2,80000,194.8
InvertedDoublePendulum-v5,noclip,2,90000,210.2
InvertedDoublePendulum-v5,noclip,2,100000,249.2
InvertedDoublePendulum-v5,noclip,2,110000,256.6
InvertedDoublePendulum-v5,noclip,2,120000,293.8
InvertedDoublePendulum-v5,noclip,2,130000,378.4
InvertedDoublePendulum-v5,noclip,2,140000,424.1
InvertedDoublePendulum-v5,noclip,2,150000,414.5
InvertedDoublePendulum-v5,noclip,2,160000,497.9
InvertedDoublePendulum-v5,noclip,2,170000,410.8
InvertedDoublePendulum-v5,noclip,2,180000,389.7
InvertedDoublePendulum-v5,noclip,2,190000,714.1
InvertedDoublePendulum-v5,noclip,2,200000,1053
InvertedDoublePendulum-v5,noclip,2,210000,1053
InvertedDoublePendulum-v5,noclip,2,220000,534.4
InvertedDoublePendulum-v5,noclip,2,230000,374
InvertedDoublePendulum-v5,noclip,2,240000,471.3
InvertedDoublePendulum-v5,noclip,2,250000,942.9
InvertedDoublePendulum-v5,noclip,2,260000,2070
InvertedDoublePendulum-v5,noclip,2,270000,1953
InvertedDoublePendulum-v5,noclip,2,280000,822.6
InvertedDoublePendulum-v5,noclip,2,290000,490.6
InvertedDoublePendulum-v5,noclip,2,300000,460.2
InvertedDoublePendulum-v5,noclip,2,310000,675.3
InvertedDoublePendulum-v5,noclip,2,320000,440.1
InvertedDoublePendulum-v5,noclip,2,330000,199.5
InvertedDoublePendulum-v5,noclip,2,340000,163.3
InvertedDoublePendulum-v5,noclip,2,350000,205.2
InvertedDoublePendulum-v5,noclip,2,360000,211
InvertedDoublePendulum-v5,noclip,2,370000,190.3
InvertedDoublePendulum-v5,noclip,2,380000,198.5
InvertedDoublePendulum-v5,noclip,2,390000,206.8
InvertedDoublePendulum-v5,noclip,2,400000,206.7
InvertedDoublePendulum-v5,noclip,2,410000,214.3
InvertedDoublePendulum-v5,noclip,2,420000,240.8
InvertedDoublePendulum-v5,noclip,2,430000,248.6
InvertedDoublePendulum-v5,noclip,2,440000,268
InvertedDoublePendulum-v5,noclip,2,450000,290.1
InvertedDoublePendulum-v5,noclip,2,460000,310.7
InvertedDoublePendulum-v5,noclip,2,470000,337.4
InvertedDoublePendulum-v5,noclip,2,480000,365.8
InvertedDoublePendulum-v5,noclip,2,490000,342
InvertedDoublePendulum-v5,noclip,2,500000,306.7
InvertedDoublePendulum-v5,noclip,2,510000,340.1
InvertedDoublePendulum-v5,noclip,2,520000,406.9
InvertedDoublePendulum-v5,noclip,2,530000,439.6
InvertedDoublePendulum-v5,noclip,2,540000,430.5
InvertedDoublePendulum-v5,noclip,2,550000,575.9
InvertedDoublePendulum-v5,noclip,2,560000,803.6
InvertedDoublePendulum-v5,noclip,2,570000,529.7
InvertedDoublePendulum-v5,noclip,2,580000,542.9
InvertedDoublePendulum-v5,noclip,2,590000,496.1
InvertedDoublePendulum-v5,noclip,2,600000,349.2
InvertedDoublePendulum-v5,noclip,2,610000,329.5
InvertedDoublePendulum-v5,noclip,2,620000,366.1
InvertedDoublePendulum-v5,noclip,2,630000,392.3
InvertedDoublePendulum-v5,noclip,2,640000,392.4
InvertedDoublePendulum-v5,noclip,2,650000,406.8
InvertedDoublePendulum-v5,noclip,2,660000,412.4
InvertedDoublePendulum-v5,noclip,2,670000,378.7
InvertedDoublePendulum-v5,noclip,2,680000,395.1
InvertedDoublePendulum-v5,noclip,2,690000,462.8
InvertedDoublePendulum-v5,noclip,2,700000,501
InvertedDoublePendulum-v5,noclip,2,710000,428.1
InvertedDoublePendulum-v5,noclip,2,720000,381.4
InvertedDoublePendulum-v5,noclip,2,730000,371.7
InvertedDoublePendulum-v5,noclip,2,740000,325.2
InvertedDoublePendulum-v5,noclip,2,750000,323.6
InvertedDoublePendulum-v5,noclip,2,760000,351.4
InvertedDoublePendulum-v5,noclip,2,770000,387.2
InvertedDoublePendulum-v5,noclip,2,780000,468.7
InvertedDoublePendulum-v5,noclip,2,790000,545.6
InvertedDoublePendulum-v5,noclip,2,800000,459.5
InvertedDoublePendulum-v5,noclip,2,810000,403
InvertedDoublePendulum-v5,noclip,2,820000,428
InvertedDoublePendulum-v5,noclip,2,830000,494.7
InvertedDoublePendulum-v5,noclip,2,840000,657.1
InvertedDoublePendulum-v5,noclip,2,850000,673.1
InvertedDoublePendulum-v5,noclip,2,860000,527.4
InvertedDoublePendulum-v5,noclip,2,870000,657.7
InvertedDoublePendulum-v5,noclip,2,880000,1194
InvertedDoublePendulum-v5,noclip,2,890000,1717
InvertedDoublePendulum-v5,noclip,2,900000,1691
InvertedDoublePendulum-v5,noclip,2,910000,1929
InvertedDoublePendulum-v5,noclip,2,920000,3141
InvertedDoublePendulum-v5,noclip,2,930000,3559
InvertedDoublePendulum-v5,noclip,2,940000,3782
InvertedDoublePendulum-v5,noclip,2,950000,4327
InvertedDoublePendulum-v5,noclip,2,960000,7151
InvertedDoublePendulum-v5,noclip,2,970000,7655
InvertedDoublePendulum-v5,noclip,2,980000,4905
InvertedDoublePendulum-v5,noclip,2,990000,4302
InvertedDoublePendulum-v5,noclip,2,1000000,5164
InvertedDoublePendulum-v5,noclip,3,10000,93.16
InvertedDoublePendulum-v5,noclip,3,20000,128.5
InvertedDoublePendulum-v5,noclip,3,30000,208.4
InvertedDoublePendulum-v5,noclip,3,40000,233.9
InvertedDoublePendulum-v5,noclip,3,50000,252.5
InvertedDoublePendulum-v5,noclip,3,60000,256.8
InvertedDoublePendulum-v5,noclip,3,70000,251
InvertedDoublePendulum-v5,noclip,3,80000,252.3
InvertedDoublePendulum-v5,noclip,3,90000,245.5
InvertedDoublePendulum-v5,noclip,3,100000,230
InvertedDoublePendulum-v5,noclip,3,110000,229.9
InvertedDoublePendulum-v5,noclip,3,120000,237.1
InvertedDoublePendulum-v5,noclip,3,130000,244.1
InvertedDoublePendulum-v5,noclip,3,140000,236.1
InvertedDoublePendulum-v5,noclip,3,150000,254.1
InvertedDoublePendulum-v5,noclip,3,160000,286.8
InvertedDoublePendulum-v5,noclip,3,170000,312.5
InvertedDoublePendulum-v5,noclip,3,180000,313.9
InvertedDoublePendulum-v5,noclip,3,190000,299.6
InvertedDoublePendulum-v5,noclip,3,200000,318.9
InvertedDoublePendulum-v5,noclip,3,210000,347
InvertedDoublePendulum-v5,noclip,3,220000,294
InvertedDoublePendulum-v5,noclip,3,230000,225.6
InvertedDoublePendulum-v5,noclip,3,240000,218.3
InvertedDoublePendulum-v5,noclip,3,250000,251
InvertedDoublePendulum-v5,noclip,3,260000,295.4
InvertedDoublePendulum-v5,noclip,3,270000,305.7
InvertedDoublePendulum-v5,noclip,3,280000,302.7
InvertedDoublePendulum-v5,noclip,3,290000,294.1
InvertedDoublePendulum-v5,noclip,3,300000,268.4
InvertedDoublePendulum-v5,noclip,3,310000,251.2
InvertedDoublePendulum-v5,noclip,3,320000,239.2
InvertedDoublePendulum-v5,noclip,3,330000,196
InvertedDoublePendulum-v5,noclip,3,340000,203.3
InvertedDoublePendulum-v5,noclip,3,350000,223.2
InvertedDoublePendulum-v5,noclip,3,360000,192.1
InvertedDoublePendulum-v5,noclip,3,370000,175.4
InvertedDoublePendulum-v5,noclip,3,380000,144.7
InvertedDoublePendulum-v5,noclip,3,390000,133.9
InvertedDoublePendulum-v5,noclip,3,400000,145.1
InvertedDoublePendulum-v5,noclip,3,410000,165.2
InvertedDoublePendulum-v5,noclip,3,420000,153.3
InvertedDoublePendulum-v5,noclip,3,430000,144.2
InvertedDoublePendulum-v5,noclip,3,440000,180.9
InvertedDoublePendulum-v5,noclip,3,450000,154.9
InvertedDoublePendulum-v5,noclip,3,460000,117.3
InvertedDoublePendulum-v5,noclip,3,470000,107.8
InvertedDoublePendulum-v5,noclip,3,480000,94.49
InvertedDoublePendulum-v5,noclip,3,490000,78.73
InvertedDoublePendulum-v5,noclip,3,500000,72.97
InvertedDoublePendulum-v5,noclip,3,510000,73.06
InvertedDoublePendulum-v5,noclip,3,520000,70.35
InvertedDoublePendulum-v5,noclip,3,530000,68.92
InvertedDoublePendulum-v5,noclip,3,540000,71.04
InvertedDoublePendulum-v5,noclip,3,550000,78.21
InvertedDoublePendulum-v5,noclip,3,560000,87.52
InvertedDoublePendulum-v5,noclip,3,570000,93.86
InvertedDoublePendulum-v5,noclip,3,580000,96.82
InvertedDoublePendulum-v5,noclip,3,590000,103
InvertedDoublePendulum-v5,noclip,3,600000,107.8
InvertedDoublePendulum-v5,noclip,3,610000,104
InvertedDoublePendulum-v5,noclip,3,620000,103.1
InvertedDoublePendulum-v5,noclip,3,630000,104.5
InvertedDoublePendulum-v5,noclip,3,640000,106
InvertedDoublePendulum-v5,noclip,3,650000,108.6
InvertedDoublePendulum-v5,noclip,3,660000,110.6
InvertedDoublePendulum-v5,noclip,3,670000,106.8
InvertedDoublePendulum-v5,noclip,3,680000,103
InvertedDoublePendulum-v5,noclip,3,690000,105.1
InvertedDoublePendulum-v5,noclip,3,700000,111.4
InvertedDoublePendulum-v5,noclip,3,710000,122.3
InvertedDoublePendulum-v5,noclip,3,720000,133.5
InvertedDoublePendulum-v5,noclip,3,730000,142.7
InvertedDoublePendulum-v5,noclip,3,740000,146.9
InvertedDoublePendulum-v5,noclip,3,750000,148.9
InvertedDoublePendulum-v5,noclip,3,760000,152.6
InvertedDoublePendulum-v5,noclip,3,770000,150.5
InvertedDoublePendulum-v5,noclip,3,780000,137.6
InvertedDoublePendulum-v5,noclip,3,790000,127.7
InvertedDoublePendulum-v5,noclip,3,800000,122.5
InvertedDoublePendulum-v5,noclip,3,810000,121.7
InvertedDoublePendulum-v5,noclip,3,820000,124.6
InvertedDoublePendulum-v5,noclip,3,830000,122.8
InvertedDoublePendulum-v5,noclip,3,840000,122.8
InvertedDoublePendulum-v5,noclip,3,850000,127
InvertedDoublePendulum-v5,noclip,3,860000,129
InvertedDoublePendulum-v5,noclip,3,870000,131.1
InvertedDoublePendulum-v5,noclip,3,880000,130.2
InvertedDoublePendulum-v5,noclip,3,890000,126.6
InvertedDoublePendulum-v5,noclip,3,900000,129.1
InvertedDoublePendulum-v5,noclip,3,910000,135.2
InvertedDoublePendulum-v5,noclip,3,920000,136.6
InvertedDoublePendulum-v5,noclip,3,930000,135.3
InvertedDoublePendulum-v5,noclip,3,940000,137.4
InvertedDoublePendulum-v5,noclip,3,950000,137.4
InvertedDoublePendulum-v5,noclip,3,960000,136.8
InvertedDoublePendulum-v5,noclip,3,970000,138.8
InvertedDoublePendulum-v5,noclip,3,980000,138
InvertedDoublePendulum-v5,noclip,3,990000,139.1
InvertedDoublePendulum-v5,noclip,3,1000000,140.8
InvertedDoublePendulum-v5,clip0.1,1,10000,50.15
InvertedDoublePendulum-v5,clip0.1,1,20000,64.37
InvertedDoublePendulum-v5,clip0.1,1,30000,109.8
InvertedDoublePendulum-v5,clip0.1,1,40000,182.4
InvertedDoublePendulum-v5,clip0.1,1,50000,276.2
InvertedDoublePendulum-v5,clip0.1,1,60000,359.2
InvertedDoublePendulum-v5,clip0.1,1,70000,428.3
InvertedDoublePendulum-v5,clip0.1,1,80000,560
InvertedDoublePendulum-v5,clip0.1,1,90000,803.2
InvertedDoublePendulum-v5,clip0.1,1,100000,1139
InvertedDoublePendulum-v5,clip0.1,1,110000,1955
InvertedDoublePendulum-v5,clip0.1,1,120000,3397
InvertedDoublePendulum-v5,clip0.1,1,130000,3522
InvertedDoublePendulum-v5,clip0.1,1,140000,3840
InvertedDoublePendulum-v5,clip0.1,1,150000,5179
InvertedDoublePendulum-v5,clip0.1,1,160000,5155
InvertedDoublePendulum-v5,clip0.1,1,170000,5597
InvertedDoublePendulum-v5,clip0.1,1,180000,5472
InvertedDoublePendulum-v5,clip0.1,1,190000,4933
InvertedDoublePendulum-v5,clip0.1,1,200000,5849
InvertedDoublePendulum-v5,clip0.1,1,210000,6678
InvertedDoublePendulum-v5,clip0.1,1,220000,6813
InvertedDoublePendulum-v5,clip0.1,1,230000,5713
InvertedDoublePendulum-v5,clip0.1,1,240000,5252
InvertedDoublePendulum-v5,clip0.1,1,250000,5500
InvertedDoublePendulum-v5,clip0.1,1,260000,5112
InvertedDoublePendulum-v5,clip0.1,1,270000,5772
InvertedDoublePendulum-v5,clip0.1,1,280000,5562
InvertedDoublePendulum-v5,clip0.1,1,290000,5102
InvertedDoublePendulum-v5,clip0.1,1,300000,6094
InvertedDoublePendulum-v5,clip0.1,1,310000,6546
InvertedDoublePendulum-v5,clip0.1,1,320000,5857
InvertedDoublePendulum-v5,clip0.1,1,330000,5999
InvertedDoublePendulum-v5,clip0.1,1,340000,6525
InvertedDoublePendulum-v5,clip0.1,1,350000,5082
InvertedDoublePendulum-v5,clip0.1,1,360000,4507
InvertedDoublePendulum-v5,clip0.1,1,370000,6319
InvertedDoublePendulum-v5,clip0.1,1,380000,7016
InvertedDoublePendulum-v5,clip0.1,1,390000,5546
InvertedDoublePendulum-v5,clip0.1,1,400000,5050
InvertedDoublePendulum-v5,clip0.1,1,410000,5162
InvertedDoublePendulum-v5,clip0.1,1,420000,5244
InvertedDoublePendulum-v5,clip0.1,1,430000,5124
InvertedDoublePendulum-v5,clip0.1,1,440000,5447
InvertedDoublePendulum-v5,clip0.1,1,450000,5881
InvertedDoublePendulum-v5,clip0.1,1,460000,5997
InvertedDoublePendulum-v5,clip0.1,1,470000,6082
InvertedDoublePendulum-v5,clip0.1,1,480000,6246
InvertedDoublePendulum-v5,clip0.1,1,490000,5662
InvertedDoublePendulum-v5,clip0.1,1,500000,4409
InvertedDoublePendulum-v5,clip0.1,1,510000,4354
InvertedDoublePendulum-v5,clip0.1,1,520000,4535
InvertedDoublePendulum-v5,clip0.1,1,530000,4842
InvertedDoublePendulum-v5,clip0.1,1,540000,5996
InvertedDoublePendulum-v5,clip0.1,1,550000,5490
InvertedDoublePendulum-v5,clip0.1,1,560000,4741
InvertedDoublePendulum-v5,clip0.1,1,570000,4950
InvertedDoublePendulum-v5,clip0.1,1,580000,5466
InvertedDoublePendulum-v5,clip0.1,1,590000,5863
InvertedDoublePendulum-v5,clip0.1,1,600000,6147
InvertedDoublePendulum-v5,clip0.1,1,610000,6556
InvertedDoublePendulum-v5,clip0.1,1,620000,6544
InvertedDoublePendulum-v5,clip0.1,1,630000,5039
InvertedDoublePendulum-v5,clip0.1,1,640000,5012
InvertedDoublePendulum-v5,clip0.1,1,650000,4693
InvertedDoublePendulum-v5,clip0.1,1,660000,4625
InvertedDoublePendulum-v5,clip0.1,1,670000,5473
InvertedDoublePendulum-v5,clip0.1,1,680000,5375
InvertedDoublePendulum-v5,clip0.1,1,690000,5311
InvertedDoublePendulum-v5,clip0.1,1,700000,4923
InvertedDoublePendulum-v5,clip0.1,1,710000,4571
InvertedDoublePendulum-v5,clip0.1,1,720000,4208
InvertedDoublePendulum-v5,clip0.1,1,730000,4850
InvertedDoublePendulum-v5,clip0.1,1,740000,6287
InvertedDoublePendulum-v5,clip0.1,1,750000,6449
InvertedDoublePendulum-v5,clip0.1,1,760000,6578
InvertedDoublePendulum-v5,clip0.1,1,770000,5689
InvertedDoublePendulum-v5,clip0.1,1,780000,4991
InvertedDoublePendulum-v5,clip0.1,1,790000,5702
InvertedDoublePendulum-v5,clip0.1,1,800000,6014
InvertedDoublePendulum-v5,clip0.1,1,810000,5072
InvertedDoublePendulum-v5,clip0.1,1,820000,5213
InvertedDoublePendulum-v5,clip0.1,1,830000,5858
InvertedDoublePendulum-v5,clip0.1,1,840000,5206
InvertedDoublePendulum-v5,clip0.1,1,850000,5479
InvertedDoublePendulum-v5,clip0.1,1,860000,5545
InvertedDoublePendulum-v5,clip0.1,1,870000,5643
InvertedDoublePendulum-v5,clip0.1,1,880000,6389
InvertedDoublePendulum-v5,clip0.1,1,890000,6290
InvertedDoublePendulum-v5,clip0.1,1,900000,6939
InvertedDoublePendulum-v5,clip0.1,1,910000,6089
InvertedDoublePendulum-v5,clip0.1,1,920000,4599
InvertedDoublePendulum-v5,clip0.1,1,930000,4859
InvertedDoublePendulum-v5,clip0.1,1,940000,5228
InvertedDoublePendulum-v5,clip0.1,1,950000,5293
InvertedDoublePendulum-v5,clip0.1,1,960000,5919
InvertedDoublePendulum-v5,clip0.1,1,970000,5581
InvertedDoublePendulum-v5,clip0.1,1,980000,5320
InvertedDoublePendulum-v5,clip0.1,1,990000,5191
InvertedDoublePendulum-v5,clip0.1,1,1000000,5295
InvertedDoublePendulum-v5,clip0.1,2,10000,51.74
InvertedDoublePendulum-v5,clip0.1,2,20000,66.15
InvertedDoublePendulum-v5,clip0.1,2,30000,115.6
InvertedDoublePendulum-v5,clip0.1,2,40000,202.3
InvertedDoublePendulum-v5,clip0.1,2,50000,304.8
InvertedDoublePendulum-v5,clip0.1,2,60000,400.7
InvertedDoublePendulum-v5,clip0.1,2,70000,539.3
InvertedDoublePendulum-v5,clip0.1,2,80000,810.9
InvertedDoublePendulum-v5,clip0.1,2,90000,1535
InvertedDoublePendulum-v5,clip0.1,2,100000,3113
InvertedDoublePendulum-v5,clip0.1,2,110000,4576
InvertedDoublePendulum-v5,clip0.1,2,120000,5248
InvertedDoublePendulum-v5,clip0.1,2,130000,6063
InvertedDoublePendulum-v5,clip0.1,2,140000,5332
InvertedDoublePendulum-v5,clip0.1,2,150000,5587
InvertedDoublePendulum-v5,clip0.1,2,160000,5385
InvertedDoublePendulum-v5,clip0.1,2,170000,5493
InvertedDoublePendulum-v5,clip0.1,2,180000,6171
InvertedDoublePendulum-v5,clip0.1,2,190000,6141
InvertedDoublePendulum-v5,clip0.1,2,200000,5815
InvertedDoublePendulum-v5,clip0.1,2,210000,6166
InvertedDoublePendulum-v5,clip0.1,2,220000,6269
InvertedDoublePendulum-v5,clip0.1,2,230000,6048
InvertedDoublePendulum-v5,clip0.1,2,240000,6432
InvertedDoublePendulum-v5,clip0.1,2,250000,6561
InvertedDoublePendulum-v5,clip0.1,2,260000,5968
InvertedDoublePendulum-v5,clip0.1,2,270000,5263
InvertedDoublePendulum-v5,clip0.1,2,280000,5591
InvertedDoublePendulum-v5,clip0.1,2,290000,5037
InvertedDoublePendulum-v5,clip0.1,2,300000,5291
InvertedDoublePendulum-v5,clip0.1,2,310000,6449
InvertedDoublePendulum-v5,clip0.1,2,320000,5473
InvertedDoublePendulum-v5,clip0.1,2,330000,4394
InvertedDoublePendulum-v5,clip0.1,2,340000,4405
InvertedDoublePendulum-v5,clip0.1,2,350000,5720
InvertedDoublePendulum-v5,clip0.1,2,360000,6722
InvertedDoublePendulum-v5,clip0.1,2,370000,6746
InvertedDoublePendulum-v5,clip0.1,2,380000,6495
InvertedDoublePendulum-v5,clip0.1,2,390000,5601
InvertedDoublePendulum-v5,clip0.1,2,400000,4382
InvertedDoublePendulum-v5,clip0.1,2,410000,4269
InvertedDoublePendulum-v5,clip0.1,2,420000,5473
InvertedDoublePendulum-v5,clip0.1,2,430000,6208
InvertedDoublePendulum-v5,clip0.1,2,440000,5508
InvertedDoublePendulum-v5,clip0.1,2,450000,5728
InvertedDoublePendulum-v5,clip0.1,2,460000,6928
InvertedDoublePendulum-v5,clip0.1,2,470000,6247
InvertedDoublePendulum-v5,clip0.1,2,480000,5623
InvertedDoublePendulum-v5,clip0.1,2,490000,5246
InvertedDoublePendulum-v5,clip0.1,2,500000,5093
InvertedDoublePendulum-v5,clip0.1,2,510000,5277
InvertedDoublePendulum-v5,clip0.1,2,520000,5236
InvertedDoublePendulum-v5,clip0.1,2,530000,5092
InvertedDoublePendulum-v5,clip0.1,2,540000,5238
InvertedDoublePendulum-v5,clip0.1,2,550000,5805
InvertedDoublePendulum-v5,clip0.1,2,560000,5963
InvertedDoublePendulum-v5,clip0.1,2,570000,5615
InvertedDoublePendulum-v5,clip0.1,2,580000,6186
InvertedDoublePendulum-v5,clip0.1,2,590000,6593
InvertedDoublePendulum-v5,clip0.1,2,600000,6303
InvertedDoublePendulum-v5,clip0.1,2,610000,5673
InvertedDoublePendulum-v5,clip0.1,2,620000,5369
InvertedDoublePendulum-v5,clip0.1,2,630000,5111
InvertedDoublePendulum-v5,clip0.1,2,640000,5781
InvertedDoublePendulum-v5,clip0.1,2,650000,5173
InvertedDoublePendulum-v5,clip0.1,2,660000,4426
InvertedDoublePendulum-v5,clip0.1,2,670000,4726
InvertedDoublePendulum-v5,clip0.1,2,680000,4769
InvertedDoublePendulum-v5,clip0.1,2,690000,5698
InvertedDoublePendulum-v5,clip0.1,2,700000,6164
InvertedDoublePendulum-v5,clip0.1,2,710000,6074
InvertedDoublePendulum-v5,clip0.1,2,720000,7434
InvertedDoublePendulum-v5,clip0.1,2,730000,6404
InvertedDoublePendulum-v5,clip0.1,2,740000,4963
InvertedDoublePendulum-v5,clip0.1,2,750000,5964
InvertedDoublePendulum-v5,clip0.1,2,760000,7267
InvertedDoublePendulum-v5,clip0.1,2,770000,6194
InvertedDoublePendulum-v5,clip0.1,2,780000,5734
InvertedDoublePendulum-v5,clip0.1,2,790000,5373
InvertedDoublePendulum-v5,clip0.1,2,800000,5434
InvertedDoublePendulum-v5,clip0.1,2,810000,5464
InvertedDoublePendulum-v5,clip0.1,2,820000,4916
InvertedDoublePendulum-v5,clip0.1,2,830000,5349
InvertedDoublePendulum-v5,clip0.1,2,840000,5288
InvertedDoublePendulum-v5,clip0.1,2,850000,5132
InvertedDoublePendulum-v5,clip0.1,2,860000,5910
InvertedDoublePendulum-v5,clip0.1,2,870000,6425
